EmployeeID,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,target,retirementDate,retirementType,resignationReason
2265,30,Non-Travel,Research & Development,8,3,Life Sciences,Male,1,Manufacturing Director,Divorced,21430,1.0,17,1,1.0,2,1,0,0,3.0,3.0,2.0,3.0,3.0,0,,No,No
2266,57,Travel_Rarely,Sales,2,1,Life Sciences,Male,3,Research Scientist,Married,61620,0.0,14,0,13.0,5,12,2,8,2.0,3.0,2.0,2.0,3.0,0,,No,No
2267,49,Travel_Rarely,Research & Development,7,3,Technical Degree,Female,2,Sales Executive,Divorced,50940,3.0,15,0,29.0,5,8,0,7,3.0,2.0,3.0,3.0,3.0,0,,No,No
2268,34,Travel_Frequently,Research & Development,2,4,Medical,Female,2,Sales Representative,Divorced,68770,7.0,20,0,16.0,3,14,6,9,2.0,1.0,2.0,3.0,4.0,0,,No,No
2269,28,Travel_Frequently,Research & Development,2,3,Medical,Male,1,Research Scientist,Married,22740,3.0,20,1,5.0,5,3,1,2,1.0,3.0,4.0,3.0,4.0,1,2016-07-13,Resignation,Others
2270,29,Travel_Frequently,Research & Development,28,3,Medical,Female,5,Research Scientist,Single,44340,5.0,17,3,7.0,1,5,0,0,1.0,2.0,1.0,3.0,3.0,1,2016-09-15,Resignation,Stress
2271,34,Travel_Rarely,Research & Development,7,1,Medical,Male,1,Research Scientist,Single,62880,0.0,15,1,16.0,2,15,10,10,1.0,2.0,4.0,3.0,3.0,1,2016-11-26,Fired,Fired
2272,35,Travel_Rarely,Sales,7,4,Other,Female,4,Healthcare Representative,Married,25530,1.0,14,1,1.0,4,1,0,0,4.0,3.0,3.0,2.0,3.0,0,,No,No
2273,24,Travel_Frequently,Sales,3,3,Life Sciences,Male,2,Research Scientist,Single,76540,2.0,17,1,4.0,3,0,0,0,2.0,1.0,2.0,2.0,3.0,1,2016-05-24,Fired,Fired
2274,24,Non-Travel,Research & Development,10,3,Life Sciences,Female,2,Manager,Married,51600,1.0,17,1,1.0,3,1,0,0,4.0,2.0,3.0,1.0,3.0,0,,No,No
2275,44,Travel_Frequently,Research & Development,5,2,Medical,Female,2,Research Scientist,Single,171590,5.0,22,1,16.0,1,2,2,2,2.0,3.0,2.0,2.0,4.0,0,,No,No
2276,29,Travel_Rarely,Sales,10,2,Life Sciences,Female,1,Sales Executive,Divorced,128080,1.0,13,0,10.0,6,10,0,4,3.0,3.0,3.0,3.0,3.0,0,,No,No
2277,30,Travel_Rarely,Research & Development,1,2,Life Sciences,Male,3,Sales Executive,Divorced,102210,0.0,19,1,6.0,2,5,1,3,3.0,3.0,4.0,3.0,3.0,0,,No,No
2278,55,Travel_Rarely,Sales,20,3,Marketing,Male,2,Research Scientist,Married,47790,0.0,14,1,4.0,6,3,1,2,4.0,3.0,3.0,3.0,3.0,0,,No,No
2279,33,Travel_Rarely,Research & Development,7,2,Life Sciences,Male,2,Research Scientist,Married,37370,8.0,22,2,8.0,2,5,0,2,1.0,2.0,3.0,3.0,4.0,0,,No,No
2280,47,Travel_Rarely,Research & Development,8,4,Medical,Female,2,Sales Representative,Married,23660,3.0,17,0,11.0,5,5,1,2,3.0,3.0,2.0,2.0,3.0,0,,No,No
2281,28,Travel_Frequently,Sales,1,3,Marketing,Male,2,Laboratory Technician,Single,17060,7.0,12,0,8.0,3,0,0,0,3.0,1.0,2.0,3.0,3.0,1,2016-10-07,Resignation,Stress
2282,28,Travel_Rarely,Sales,8,4,Marketing,Male,1,Laboratory Technician,Divorced,163070,1.0,16,0,1.0,3,1,0,0,1.0,3.0,1.0,2.0,3.0,0,,No,No
2283,28,Travel_Frequently,Research & Development,9,3,Life Sciences,Female,2,Sales Executive,Single,59330,0.0,11,0,5.0,3,4,1,3,3.0,1.0,3.0,3.0,3.0,0,,No,No
2284,49,Travel_Rarely,Research & Development,5,4,Life Sciences,Female,1,Research Scientist,Married,34240,4.0,11,0,10.0,3,3,1,2,3.0,1.0,3.0,3.0,3.0,0,,No,No
2285,29,Travel_Frequently,Research & Development,8,1,Medical,Male,1,Research Scientist,Married,40370,0.0,14,0,4.0,2,3,0,2,4.0,2.0,3.0,1.0,3.0,0,,No,No
2286,28,Travel_Rarely,Research & Development,5,1,Technical Degree,Male,2,Laboratory Technician,Married,25590,1.0,11,0,8.0,3,8,1,7,3.0,2.0,2.0,2.0,3.0,0,,No,No
2287,33,Travel_Rarely,Research & Development,15,4,Life Sciences,Female,1,Sales Executive,Single,62010,2.0,15,3,14.0,2,0,0,0,4.0,3.0,3.0,2.0,3.0,0,,No,No
2288,32,Travel_Rarely,Research & Development,7,3,Life Sciences,Female,3,Laboratory Technician,Single,44030,2.0,20,0,10.0,3,5,0,0,3.0,4.0,4.0,2.0,4.0,0,,No,No
2289,54,Travel_Frequently,Sales,10,3,Life Sciences,Female,4,Research Scientist,Divorced,37610,3.0,12,0,26.0,3,14,1,12,2.0,4.0,3.0,2.0,3.0,0,,No,No
2290,29,Travel_Rarely,Research & Development,5,3,Life Sciences,Female,2,Research Scientist,Single,109340,6.0,17,2,11.0,2,9,0,7,1.0,1.0,1.0,3.0,3.0,1,2016-05-01,Resignation,Stress
2291,44,Travel_Rarely,Sales,26,1,Marketing,Male,1,Sales Representative,Married,107610,3.0,11,1,24.0,5,20,14,17,4.0,1.0,4.0,2.0,3.0,0,,No,No
2292,39,Travel_Rarely,Sales,6,1,Technical Degree,Female,2,Laboratory Technician,Single,51750,4.0,17,1,9.0,2,2,2,2,2.0,2.0,3.0,4.0,3.0,0,,No,No
2293,46,Travel_Rarely,Research & Development,4,2,Life Sciences,Male,3,Manufacturing Director,Married,138260,8.0,11,0,23.0,1,13,5,1,3.0,2.0,4.0,2.0,3.0,0,,No,No
2294,35,Travel_Rarely,Research & Development,23,4,Life Sciences,Male,2,Research Scientist,Single,63340,1.0,14,0,11.0,2,11,3,3,4.0,2.0,1.0,4.0,3.0,0,,No,No
2295,23,Travel_Rarely,Research & Development,2,4,Medical,Female,2,Manager,Single,49360,0.0,19,1,5.0,2,4,1,2,1.0,3.0,3.0,2.0,3.0,0,,No,No
2296,40,Travel_Rarely,Research & Development,2,3,Medical,Male,2,Research Director,Single,47750,3.0,15,1,15.0,3,5,1,0,4.0,1.0,1.0,4.0,3.0,1,2016-10-01,Resignation,Others
2297,34,Travel_Rarely,Human Resources,2,3,Human Resources,Male,2,Manufacturing Director,Married,28180,1.0,13,1,10.0,2,10,8,6,4.0,3.0,3.0,3.0,3.0,0,,No,No
2298,31,Travel_Frequently,Research & Development,29,3,Life Sciences,Female,2,Healthcare Representative,Single,25150,1.0,14,0,7.0,3,7,7,7,4.0,3.0,1.0,2.0,3.0,1,2016-05-03,Resignation,Salary
2299,50,Travel_Frequently,Research & Development,6,3,Medical,Male,1,Manager,Single,23420,1.0,12,1,32.0,2,32,13,9,3.0,4.0,3.0,2.0,3.0,0,,No,No
2300,34,Travel_Rarely,Sales,25,5,Marketing,Female,1,Research Scientist,Married,41940,0.0,17,2,12.0,3,11,5,7,2.0,3.0,3.0,3.0,3.0,0,,No,No
2301,42,Travel_Rarely,Research & Development,1,3,Life Sciences,Female,1,Manufacturing Director,Married,106850,4.0,11,3,4.0,2,1,0,0,3.0,2.0,3.0,3.0,3.0,0,,No,No
2302,37,Travel_Rarely,Research & Development,2,2,Medical,Male,1,Research Scientist,Married,20220,1.0,12,0,10.0,1,10,3,7,1.0,4.0,3.0,3.0,3.0,0,,No,No
2303,29,Travel_Rarely,Research & Development,1,3,Medical,Female,1,Manager,Married,23140,3.0,13,0,9.0,5,7,0,7,3.0,1.0,3.0,4.0,3.0,0,,No,No
2304,33,Travel_Rarely,Research & Development,1,1,Life Sciences,Male,1,Research Scientist,Single,42560,1.0,13,3,5.0,1,5,0,2,4.0,2.0,3.0,3.0,3.0,0,,No,No
2305,45,Travel_Rarely,Sales,3,3,Life Sciences,Male,3,Laboratory Technician,Married,35800,4.0,20,1,8.0,1,5,0,3,4.0,4.0,3.0,2.0,4.0,0,,No,No
2306,42,Travel_Frequently,Human Resources,1,4,Technical Degree,Male,2,Manufacturing Director,Married,31620,2.0,17,2,24.0,1,20,13,9,4.0,4.0,1.0,3.0,3.0,0,,No,No
2307,40,Travel_Rarely,Sales,10,1,Life Sciences,Female,1,Manufacturing Director,Married,65240,0.0,13,1,9.0,2,8,7,1,1.0,1.0,4.0,4.0,3.0,0,,No,No
2308,33,Travel_Rarely,Research & Development,9,3,Medical,Female,2,Manufacturing Director,Married,28990,1.0,17,0,15.0,3,15,5,7,2.0,3.0,3.0,2.0,3.0,0,,No,No
2309,40,Travel_Rarely,Sales,5,5,Life Sciences,Male,1,Manufacturing Director,Single,52310,1.0,12,2,21.0,4,21,7,7,3.0,4.0,3.0,3.0,3.0,0,,No,No
2310,24,Travel_Rarely,Sales,10,2,Marketing,Male,1,Manufacturing Director,Divorced,23560,0.0,13,0,2.0,5,1,0,0,3.0,1.0,3.0,3.0,3.0,0,,No,No
2311,40,Non-Travel,Research & Development,7,3,Medical,Male,1,Research Scientist,Divorced,28000,3.0,12,2,8.0,0,2,2,2,4.0,4.0,2.7614364135407135,2.0,3.0,0,,No,No
2312,45,Travel_Rarely,Research & Development,4,3,Medical,Female,3,Laboratory Technician,Divorced,118360,1.0,22,0,10.0,2,10,7,7,1.0,2.0,3.0,4.0,4.0,0,,No,No
2313,35,Travel_Rarely,Research & Development,10,1,Life Sciences,Male,1,Healthcare Representative,Married,109030,0.0,11,0,6.0,3,5,4,2,2.0,3.0,3.0,4.0,3.0,0,,No,No
2314,32,Travel_Rarely,Research & Development,22,4,Medical,Male,1,Sales Executive,Married,29730,3.0,22,0,12.0,0,7,2,5,4.0,2.0,3.0,4.0,4.0,0,,No,No
2315,36,Travel_Rarely,Sales,9,3,Marketing,Female,4,Research Scientist,Single,142750,3.0,18,1,7.0,5,3,1,2,3.0,4.0,2.0,2.0,3.0,0,,No,No
2316,48,Travel_Rarely,Research & Development,12,4,Medical,Male,1,Laboratory Technician,Divorced,55620,8.0,13,1,18.0,2,8,7,7,3.0,3.0,3.0,3.0,3.0,0,,No,No
2317,29,Travel_Rarely,Research & Development,23,4,Life Sciences,Female,2,Healthcare Representative,Married,45370,6.0,18,1,5.0,5,1,0,0,3.0,3.0,2.0,4.0,3.0,0,,No,No
2318,33,Travel_Rarely,Research & Development,9,1,Medical,Male,1,Healthcare Representative,Married,76420,2.0,20,1,8.0,2,2,2,2,1.0,1.0,1.0,2.0,4.0,0,,No,No
2319,30,Travel_Rarely,Research & Development,1,3,Other,Male,3,Sales Executive,Married,179240,1.0,13,2,10.0,2,10,6,7,2.0,1.0,3.0,3.0,3.0,1,2016-01-07,Resignation,Stress
2320,38,Travel_Frequently,Sales,9,3,Marketing,Male,1,Manufacturing Director,Married,52040,3.0,13,1,10.0,2,6,1,2,3.0,3.0,3.0,3.0,3.0,0,,No,No
2321,35,Travel_Rarely,Sales,7,2,Life Sciences,Male,1,Sales Executive,Single,22770,1.0,12,1,3.0,2,3,1,2,4.0,1.0,3.0,3.0,3.0,0,,No,No
2322,30,Travel_Rarely,Research & Development,14,3,Technical Degree,Male,5,Research Director,Married,27950,3.0,13,0,9.0,4,4,1,3,3.0,2.0,3.0,3.0,3.0,0,,No,No
2323,35,Travel_Rarely,Research & Development,2,3,Medical,Female,1,Research Scientist,Divorced,25320,1.0,13,0,1.0,2,1,0,0,1.0,1.0,3.0,1.0,3.0,1,2016-05-30,Resignation,Stress
2324,53,Travel_Rarely,Research & Development,19,3,Life Sciences,Male,2,Manager,Married,25590,0.0,25,0,34.0,2,33,1,9,3.0,4.0,3.0,3.0,4.0,1,2016-09-27,Resignation,Others
2325,38,Travel_Rarely,Research & Development,2,3,Medical,Female,3,Sales Executive,Married,49080,4.0,19,1,7.0,3,5,1,4,3.0,2.0,3.0,2.0,3.0,1,2016-03-11,Resignation,Salary
2326,32,Non-Travel,Research & Development,10,4,Life Sciences,Female,5,Research Scientist,Married,23800,4.0,13,0,9.0,5,6,1,2,4.0,1.0,2.0,3.0,3.0,0,,No,No
2327,48,Travel_Rarely,Research & Development,2,5,Life Sciences,Male,1,Sales Executive,Married,47650,8.0,12,1,10.0,4,8,7,6,3.0,1.0,2.0,3.0,3.0,0,,No,No
2328,34,Travel_Rarely,Research & Development,3,3,Life Sciences,Male,2,Sales Executive,Single,20440,1.0,11,0,1.0,2,1,0,0,1.0,4.0,1.0,3.0,3.0,0,,No,No
2329,55,Travel_Rarely,Research & Development,11,1,Medical,Female,1,Laboratory Technician,Married,26930,1.0,18,0,36.0,6,36,2,13,3.0,4.0,3.0,2.0,3.0,0,,No,No
2330,34,Travel_Rarely,Research & Development,2,2,Life Sciences,Male,2,Research Scientist,Married,65860,9.0,18,1,9.0,3,2,2,1,2.0,4.0,2.0,3.0,3.0,0,,No,No
2331,26,Travel_Rarely,Research & Development,4,3,Life Sciences,Male,1,Research Director,Married,32940,1.0,11,0,1.0,6,1,0,0,1.0,4.0,3.0,3.0,3.0,0,,No,No
2332,38,Travel_Rarely,Sales,14,2,Marketing,Female,1,Sales Executive,Married,41710,0.0,23,0,10.0,4,9,7,7,3.0,2.0,3.0,4.0,4.0,0,,No,No
2333,38,Travel_Rarely,Research & Development,2,3,Life Sciences,Female,1,Manufacturing Director,Single,27780,2.0,13,0,8.0,5,3,1,2,2.0,2.0,4.0,2.0,3.0,0,,No,No
2334,36,Travel_Rarely,Human Resources,1,3,Human Resources,Male,1,Research Scientist,Single,23770,6.0,13,2,15.0,3,1,0,0,2.0,3.0,3.0,3.0,3.0,0,,No,No
2335,29,Travel_Rarely,Research & Development,10,3,Life Sciences,Male,1,Sales Representative,Single,24040,1.0,17,0,10.0,3,10,1,5,2.0,1.0,3.0,2.0,3.0,0,,No,No
2336,35,Travel_Rarely,Sales,12,2,Life Sciences,Female,2,Sales Executive,Single,23180,3.0,19,0,10.0,4,5,0,4,1.0,3.0,3.0,4.0,3.0,0,,No,No
2337,39,Travel_Rarely,Sales,2,2,Medical,Female,1,Sales Executive,Married,20080,2.0,12,0,11.0,3,7,7,6,4.0,3.0,3.0,3.0,3.0,0,,No,No
2338,29,Travel_Frequently,Research & Development,5,1,Medical,Female,1,Research Scientist,Divorced,62440,1.0,22,0,6.0,3,6,1,3,1.0,4.0,4.0,3.0,4.0,0,,No,No
2339,50,Travel_Rarely,Research & Development,4,2,Medical,Female,1,Laboratory Technician,Married,27990,4.0,12,1,27.0,0,1,0,0,3.0,3.0,3.0,1.0,3.0,0,,No,No
2340,23,Travel_Rarely,Research & Development,7,2,Life Sciences,Female,3,Manager,Married,105520,2.0,11,0,4.0,2,2,2,2,4.0,3.0,3.0,3.0,3.0,0,,No,No
2341,36,Travel_Frequently,Sales,21,3,Life Sciences,Male,2,Human Resources,Married,23290,3.0,15,0,9.0,2,3,0,2,1.0,1.0,3.0,3.0,3.0,0,,No,No
2342,42,Travel_Rarely,Research & Development,8,2,Life Sciences,Female,5,Manager,Single,40140,8.0,13,1,24.0,3,1,0,1,4.0,4.0,3.0,3.0,3.0,0,,No,No
2343,35,Travel_Rarely,Sales,4,3,Medical,Female,2,Laboratory Technician,Married,74030,1.0,12,1,10.0,4,10,6,8,2.0,3.0,2.0,3.0,3.0,0,,No,No
2344,34,Travel_Frequently,Research & Development,25,1,Life Sciences,Female,1,Manager,Married,22590,1.0,14,0,8.0,2,8,7,7,4.0,3.0,2.0,3.0,3.0,0,,No,No
2345,40,Travel_Rarely,Research & Development,1,4,Life Sciences,Male,2,Laboratory Technician,Married,69320,1.0,13,0,5.0,5,5,1,2,4.0,1.0,3.0,3.0,3.0,0,,No,No
2346,43,Travel_Rarely,Research & Development,1,1,Other,Male,1,Manager,Divorced,46780,5.0,25,1,8.0,0,6,0,2,4.0,2.0,3.0,4.0,4.0,0,,No,No
2347,35,Travel_Rarely,Sales,6,3,Marketing,Female,3,Sales Representative,Married,135820,1.0,17,1,1.0,3,1,0,1,3.0,4.0,2.0,2.0,3.0,0,,No,No
2348,46,Travel_Rarely,Research & Development,12,4,Technical Degree,Male,1,Laboratory Technician,Single,23320,1.0,11,0,27.0,2,26,0,12,4.0,1.0,1.0,3.0,3.0,0,,No,No
2349,28,Travel_Rarely,Human Resources,1,3,Medical,Female,2,Laboratory Technician,Married,24130,1.0,16,1,1.0,2,1,0,0,3.0,2.0,3.0,3.0,3.0,1,2016-01-27,Resignation,Others
2350,22,Non-Travel,Sales,17,2,Marketing,Male,3,Sales Executive,Married,97050,1.0,18,2,4.0,3,4,1,3,2.0,3.0,2.0,2.0,3.0,0,,No,No
2351,50,Travel_Frequently,Research & Development,3,3,Other,Male,2,Research Scientist,Married,42940,2.0,20,0,32.0,2,30,12,13,2.0,3.0,3.0,2.0,4.0,0,,No,No
2352,32,Travel_Rarely,Research & Development,3,2,Life Sciences,Male,3,Research Scientist,Married,47210,3.0,14,1,6.0,3,3,0,2,2.0,4.0,3.0,3.0,3.0,0,,No,No
2353,44,Travel_Rarely,Research & Development,10,3,Technical Degree,Male,3,Manager,Divorced,25190,0.0,21,2,23.0,2,22,1,10,2.0,4.0,2.0,3.0,4.0,0,,No,No
2354,30,Travel_Rarely,Research & Development,4,3,Medical,Female,1,Research Director,Married,21210,1.0,13,1,6.0,2,6,1,1,2.0,2.0,2.0,3.0,3.0,0,,No,No
2355,45,Travel_Rarely,Sales,29,2,Technical Degree,Female,2,Research Scientist,Single,29730,1.0,12,0,10.0,2,10,1,4,3.0,1.0,3.0,3.0,3.0,0,,No,No
2356,45,Non-Travel,Sales,2,4,Life Sciences,Male,2,Manufacturing Director,Married,58550,1.0,14,1,10.0,3,10,4,5,1.0,1.0,3.0,2.0,3.0,0,,No,No
2357,31,Travel_Frequently,Research & Development,7,3,Medical,Male,2,Research Scientist,Single,36170,7.0,21,1,10.0,5,5,0,3,4.0,1.0,3.0,3.0,4.0,0,,No,No
2358,36,Travel_Rarely,Research & Development,18,1,Medical,Male,2,Manufacturing Director,Married,67250,9.0,17,1,7.0,3,3,1,1,3.0,3.0,3.0,3.0,3.0,0,,No,No
2359,34,Travel_Frequently,Sales,28,4,Marketing,Male,5,Manufacturing Director,Divorced,103250,1.0,11,1,9.0,3,9,7,2,3.0,4.0,3.0,2.0,3.0,0,,No,No
2360,49,Travel_Rarely,Research & Development,1,4,Life Sciences,Male,3,Healthcare Representative,Married,69490,1.0,14,1,10.0,2,9,1,4,3.0,1.0,2.0,3.0,3.0,0,,No,No
2361,39,Travel_Rarely,Research & Development,6,2,Life Sciences,Male,3,Research Scientist,Married,106090,2.0,17,1,10.0,2,7,7,7,2.0,1.0,3.0,3.0,3.0,0,,No,No
2362,27,Travel_Rarely,Research & Development,2,1,Life Sciences,Male,4,Research Scientist,Divorced,44470,1.0,13,0,7.0,4,7,0,7,4.0,1.0,3.0,3.0,3.0,0,,No,No
2363,35,Travel_Rarely,Research & Development,2,3,Medical,Female,2,Sales Executive,Married,21570,1.0,25,0,16.0,1,16,1,10,2.0,1.0,3.0,2.0,4.0,0,,No,No
2364,28,Travel_Rarely,Research & Development,23,3,Life Sciences,Male,3,Manufacturing Director,Divorced,46010,0.0,15,2,6.0,2,5,0,0,2.0,1.0,2.0,3.0,3.0,0,,No,No
2365,21,Travel_Rarely,Research & Development,3,1,Life Sciences,Female,1,Laboratory Technician,Single,170990,1.0,14,1,3.0,2,2,2,2,3.0,4.0,3.0,3.0,3.0,0,,No,No
2366,18,Travel_Frequently,Research & Development,3,5,Medical,Male,1,Research Director,Single,24790,0.0,12,1,0.0,2,0,0,0,2.0,4.0,4.0,2.0,3.0,1,2016-04-18,Resignation,Others
2367,47,Travel_Rarely,Research & Development,25,4,Medical,Male,2,Research Scientist,Married,148520,3.0,19,3,27.0,3,5,1,0,4.0,3.0,3.0,2.0,3.0,0,,No,No
2369,40,Travel_Rarely,Research & Development,22,1,Life Sciences,Male,1,Laboratory Technician,Married,56660,1.0,14,1,18.0,2,18,14,12,1.0,3.0,3.0,3.0,3.0,0,,No,No
2370,35,Non-Travel,Research & Development,29,3,Medical,Female,2,Sales Executive,Married,78230,1.0,13,1,15.0,3,14,2,9,3.0,3.0,3.0,3.0,3.0,0,,No,No
2371,37,Travel_Rarely,Research & Development,29,4,Technical Degree,Male,1,Laboratory Technician,Married,78800,3.0,12,1,9.0,2,4,0,2,3.0,3.0,2.0,4.0,3.0,0,,No,No
2372,39,Travel_Frequently,Research & Development,2,3,Technical Degree,Female,2,Manager,Single,131940,0.0,11,0,10.0,2,9,3,8,1.0,3.0,1.0,3.0,3.0,0,,No,No
2373,45,Travel_Rarely,Research & Development,28,3,Life Sciences,Female,2,Laboratory Technician,Divorced,50670,1.0,11,2,10.0,3,10,3,9,4.0,4.0,3.0,2.0,3.0,0,,No,No
2374,38,Travel_Rarely,Research & Development,2,4,Life Sciences,Female,3,Sales Executive,Married,50790,3.0,11,0,10.0,3,5,0,2,4.0,3.0,4.0,3.0,3.0,0,,No,No
2375,35,Travel_Rarely,Research & Development,2,3,Life Sciences,Male,3,Healthcare Representative,Married,23210,9.0,12,1,15.0,0,13,6,0,4.0,1.0,3.0,3.0,3.0,1,2016-02-29,Resignation,Others
2376,37,Travel_Rarely,Research & Development,22,3,Life Sciences,Female,2,Healthcare Representative,Married,174440,1.0,14,0,8.0,4,8,7,7,2.0,2.0,1.0,3.0,3.0,0,,No,No
2377,40,Travel_Rarely,Research & Development,8,3,Technical Degree,Female,2,Healthcare Representative,Single,24040,6.0,17,0,18.0,2,4,3,3,3.0,4.0,2.0,2.0,3.0,0,,No,No
2378,44,Travel_Frequently,Sales,2,2,Marketing,Male,1,Laboratory Technician,Married,34520,4.0,11,1,14.0,2,10,0,2,1.0,4.0,3.0,2.0,3.0,0,,No,No
2379,48,Travel_Frequently,Sales,10,4,Marketing,Female,3,Manager,Married,22700,2.0,14,3,23.0,2,2,2,2,3.0,4.0,3.0,3.0,3.0,0,,No,No
2380,35,Travel_Rarely,Research & Development,9,3,Life Sciences,Male,2,Manager,Divorced,173990,6.0,12,0,7.0,3,2,2,2,2.7236031927023947,4.0,2.0,1.0,3.0,1,2016-02-11,Resignation,Salary
2381,24,Travel_Frequently,Research & Development,15,3,Life Sciences,Male,2,Research Scientist,Single,54880,1.0,22,1,6.0,6,6,1,3,1.0,4.0,3.0,3.0,4.0,0,,No,No
2382,27,Travel_Rarely,Sales,10,4,Life Sciences,Male,3,Sales Executive,Married,194190,7.0,14,1,5.0,2,3,0,2,2.0,3.0,3.0,1.0,3.0,0,,No,No
2383,27,Travel_Frequently,Research & Development,7,3,Life Sciences,Male,1,Research Scientist,Single,28110,2.0,20,0,6.0,3,4,1,2,4.0,4.0,2.0,3.0,4.0,0,,No,No
2384,40,Travel_Rarely,Sales,16,4,Marketing,Male,1,Research Director,Single,36330,3.0,16,2,10.0,0,4,0,3,1.0,1.0,1.0,3.0,3.0,1,2016-01-31,Resignation,Others
2385,29,Travel_Rarely,Research & Development,20,1,Medical,Female,2,Manager,Single,41630,9.0,15,1,8.0,4,5,1,4,3.0,3.0,3.0,2.0,3.0,0,,No,No
2386,36,Travel_Rarely,Research & Development,23,3,Life Sciences,Female,3,Sales Executive,Married,21320,4.0,20,0,9.0,1,3,0,2,2.0,1.0,3.0,2.0,4.0,0,,No,No
2387,25,Travel_Frequently,Sales,5,1,Marketing,Male,4,Manufacturing Director,Divorced,139730,1.0,14,0,7.0,3,7,0,7,4.0,3.0,3.0,2.0,3.0,0,,No,No
2388,39,Travel_Rarely,Sales,10,3,Marketing,Female,2,Research Director,Married,26840,4.0,12,0,7.0,2,5,1,0,4.0,2.0,3.0,3.0,3.0,0,,No,No
2389,49,Travel_Rarely,Sales,4,2,Life Sciences,Male,2,Research Director,Married,108450,3.0,24,0,27.0,4,4,1,2,1.0,2.0,3.0,2.0,4.0,0,,No,No
2390,50,Travel_Rarely,Research & Development,2,2,Medical,Male,3,Sales Executive,Divorced,43770,5.0,12,1,19.0,2,14,1,11,4.0,1.0,3.0,2.0,3.0,0,,No,No
2391,20,Travel_Rarely,Research & Development,18,4,Medical,Female,2,Sales Executive,Single,37430,1.0,13,1,2.0,2,2,2,2,3.0,3.0,3.0,3.0,3.0,0,,No,No
2392,34,Travel_Rarely,Research & Development,10,3,Medical,Male,3,Laboratory Technician,Divorced,41480,1.0,11,0,11.0,3,11,7,9,4.0,2.0,3.0,3.0,3.0,0,,No,No
2393,36,Travel_Rarely,Research & Development,1,3,Life Sciences,Female,2,Healthcare Representative,Single,10510,2.0,14,0,15.0,2,4,1,3,1.0,2.0,3.0,3.0,3.0,0,,No,No
2394,49,Travel_Rarely,Human Resources,6,2,Life Sciences,Female,2,Research Scientist,Married,107390,2.0,11,3,30.0,3,15,2,12,3.0,3.0,3.0,3.0,3.0,0,,No,No
2395,36,Non-Travel,Research & Development,8,4,Life Sciences,Male,4,Laboratory Technician,Married,103880,0.0,14,0,4.0,2,3,1,2,4.0,3.0,2.7614364135407135,3.0,3.0,0,,No,No
2396,36,Travel_Rarely,Research & Development,2,2,Medical,Female,2,Healthcare Representative,Divorced,114160,6.0,16,0,13.0,2,5,0,4,4.0,1.0,3.0,3.0,3.0,0,,No,No
2397,54,Travel_Rarely,Sales,24,3,Marketing,Male,1,Laboratory Technician,Married,26000,3.0,14,0,36.0,5,10,4,7,2.0,3.0,3.0,3.0,3.0,0,,No,No
2398,43,Travel_Rarely,Research & Development,2,4,Life Sciences,Female,1,Research Scientist,Married,24220,1.0,11,1,14.0,2,14,6,11,3.0,3.0,3.0,3.0,3.0,0,,No,No
2399,35,Travel_Frequently,Research & Development,17,4,Medical,Male,1,Research Director,Single,54720,3.0,11,1,13.0,3,11,6,7,4.0,4.0,4.0,2.0,3.0,1,2016-01-04,Resignation,Stress
2400,38,Travel_Frequently,Research & Development,19,2,Life Sciences,Male,2,Research Scientist,Married,24510,7.0,12,1,19.0,3,13,2,9,4.0,4.0,4.0,3.0,3.0,0,,No,No
2401,29,Travel_Rarely,Research & Development,1,2,Medical,Male,2,Sales Representative,Divorced,42400,1.0,14,0,10.0,2,10,0,9,1.0,2.0,2.0,2.0,3.0,0,,No,No
2402,33,Travel_Rarely,Research & Development,7,3,Medical,Male,5,Sales Executive,Divorced,109990,1.0,18,3,6.0,3,6,0,4,4.0,4.0,3.0,2.0,3.0,0,,No,No
2403,32,Travel_Rarely,Research & Development,5,4,Technical Degree,Male,5,Research Scientist,Divorced,50030,0.0,13,0,10.0,5,9,1,6,4.0,2.0,2.0,3.0,3.0,0,,No,No
2404,31,Travel_Rarely,Research & Development,28,4,Technical Degree,Female,2,Sales Executive,Married,127420,1.0,11,0,10.0,4,10,0,2,1.0,4.0,3.0,2.0,3.0,0,,No,No
2405,49,Travel_Rarely,Research & Development,2,4,Medical,Male,1,Laboratory Technician,Divorced,42270,4.0,18,0,17.0,3,2,2,2,4.0,1.0,2.0,2.0,3.0,0,,No,No
2406,38,Travel_Frequently,Sales,29,2,Medical,Female,1,Sales Executive,Single,39170,1.0,15,3,4.0,2,4,3,3,4.0,2.0,3.0,3.0,3.0,0,,No,No
2407,47,Travel_Rarely,Research & Development,1,4,Medical,Male,3,Laboratory Technician,Divorced,183030,6.0,22,1,29.0,2,3,1,2,2.0,2.0,3.0,2.0,4.0,0,,No,No
2408,49,Travel_Rarely,Research & Development,21,3,Medical,Male,2,Manufacturing Director,Single,23800,4.0,13,0,23.0,3,8,0,0,3.0,3.0,3.0,1.0,3.0,0,,No,No
